@relation pca_music

@attribute Band_Energy_Mean continuous
@attribute Chroma_stft_mean continuous
@attribute Mean_ZCR continuous
@attribute MFCC_delta_std continuous
@attribute Total_beats continuous
@attribute Mean_Spectral_Flux continuous
@attribute Band_Ratio_StdDev continuous
@attribute b4 continuous
@attribute MFCC_delta_mean continuous
@attribute Average_beats continuous
@attribute MFCC_delta_variance continuous
@attribute b5 continuous
@attribute Spectral_Roll_Off continuous
@attribute ZCR_StdDev continuous
@attribute genre {pop,electronic,rap,folk,rock,classical}

@data
-0.417289,-1.770163,-0.843289,-1.759997,-0.374964,-1.964339,0.193105,0.232195,-0.832306,0.100051,-1.870056,0.072092,0.183679,-0.250487,rap
-2.537924,-0.046306,-0.078551,1.737615,-1.169961,0.854981,-0.443315,0.342085,0.726636,-0.238827,-0.203338,-1.01523,0.637813,0.52431,rap
-2.537924,-0.046306,-0.078551,1.737615,-1.169961,0.854981,-0.443315,0.342085,0.726636,-0.238827,-0.203338,-1.01523,0.637813,0.52431,rap
1.376992,-0.951488,-0.779126,-2.494358,-0.210418,-2.462062,-1.279611,0.175758,-1.57515,-1.628293,-2.374461,0.3043,0.299452,-0.436775,rap
-0.482638,-1.135468,-0.510766,-1.095544,1.210775,-1.270622,-0.340205,0.260688,3.087573,0.253137,-1.900101,0.132245,0.29035,-0.743846,rap
-2.321457,3.178987,-1.01734,-1.192366,-0.472849,0.005156,0.059903,1.272593,0.001524,-0.550717,-0.720262,0.574387,0.534698,-0.302735,rap
-3.272788,4.020342,0.868466,-0.65665,1.105899,0.698459,-0.634235,1.704656,-0.002135,0.01755,-0.910142,0.744693,0.467625,-0.456136,rap
-3.862589,4.290349,-0.254535,-0.243758,-3.242143,0.155119,-1.529523,1.692812,0.591947,-1.189524,-1.069193,0.366645,0.18128,0.298342,rap
-4.205909,4.42103,0.127893,-1.430594,0.499495,-0.13107,-1.290186,2.428329,0.680732,0.212591,-1.712595,0.591026,0.368503,0.353719,rap
-2.5168,5.606388,0.179757,0.651465,-0.736647,1.629925,-1.677958,0.865826,-1.060039,-1.89868,0.669102,0.387817,0.145981,-0.268727,rap
-0.194647,-3.059893,3.921174,-2.484955,2.011297,-2.467792,-1.826446,0.557766,-0.43996,-2.033725,-1.720601,-0.495316,1.173613,1.212408,rap
-2.576264,1.570157,-0.18886,-2.010906,-0.356343,-0.8365,-0.290784,-0.402806,3.001719,-0.825521,0.05161,-0.350378,-2.925062,0.796623,rap
-3.268715,2.438983,-0.694032,-1.537772,-0.245054,-0.366408,0.158456,0.329279,-1.865724,0.134182,-0.01692,0.268293,0.652539,-0.430497,rap
-2.836497,-0.041331,0.478549,-2.23529,0.992545,-1.731161,-0.6503,0.551117,1.630475,-1.387617,0.673085,-0.51328,-0.835459,0.70382,rap
-3.629823,3.040587,-0.985862,-1.202019,0.0854,-0.145433,-0.556368,0.226182,-0.672349,-0.215646,0.006994,-0.324189,0.265387,-0.121717,rap
2.40779,-3.127987,1.491276,2.243516,-1.270947,-0.062818,-0.335646,1.92506,0.042394,-0.112372,-0.382437,-0.00557,0.152369,0.362655,rap
-5.390971,0.118693,-1.26092,-1.983847,-0.970046,-2.055049,0.081713,1.5558,-0.392429,-0.61928,-0.975886,0.883579,0.310542,0.079233,rap
-2.347727,-1.214355,-1.479632,-1.671869,-1.352063,-1.880405,0.533542,0.799638,-0.056561,0.193481,-0.087944,-0.062386,1.076163,0.398885,rap
-5.29226,2.05172,0.153235,-1.638494,-0.845202,-0.753195,-0.593208,0.232527,-0.936972,-0.265941,-1.156337,0.491438,0.410767,-0.213751,rap
2.381725,-3.318939,1.704394,2.298806,-1.074582,-0.066954,-0.279366,2.033527,0.379816,-0.033961,-0.156246,0.307416,-0.103881,0.261505,rap
2.583127,3.127039,-1.217902,-0.734986,-0.812216,-0.17133,-1.773568,1.018982,-0.096047,1.220195,2.140817,-0.902353,0.348978,0.500963,rap
2.933466,3.072695,-0.941875,-0.745564,-0.436538,-0.001494,-1.552674,1.112977,0.189945,2.051688,2.0204,-1.003414,-0.157317,0.614945,rap
2.158917,4.352665,-1.632378,-1.031683,0.438953,0.020864,-2.288343,0.901203,-0.118475,2.767955,1.014378,-0.616367,0.319869,0.093322,rap
6.100552,0.944577,-0.193593,2.433449,0.084042,0.79564,-2.936846,1.390298,0.17866,1.184282,-0.99767,-2.943099,0.063976,-0.286054,rap
-3.743594,1.366071,-1.191485,-0.780854,0.585255,-0.394508,0.063697,1.021118,-0.111948,-0.348441,0.263498,-0.750167,0.316996,0.369526,rap
-3.898606,1.246388,-1.295341,-0.750375,-0.396037,-0.492087,0.342649,0.906766,-0.221858,0.428622,0.199395,-1.09418,0.116631,-0.204446,rap
-3.758974,1.296099,-1.466922,-0.746301,-0.224942,-0.562069,0.068828,1.120085,0.100283,0.147913,0.006554,-1.009537,0.220271,0.247455,rap
-3.812563,1.65133,-2.173654,-0.316334,0.461613,0.049362,0.52839,0.642162,-0.387232,-0.164227,-0.079183,-0.749128,0.332838,0.204639,rap
1.665416,0.18117,1.415342,-4.070714,0.155371,-1.674282,1.457501,0.483852,-1.848976,-1.984542,-0.807308,0.328166,-0.60417,-0.284938,rap
2.113945,2.933948,1.080852,0.720297,-3.568291,1.618259,0.701065,0.575847,-1.538671,-0.169489,0.21545,-1.535236,-1.59342,-0.620896,rap
1.421403,2.178692,2.11435,-2.988608,-2.340329,-0.9324,0.576663,1.324292,0.039125,-0.733014,-1.009316,-0.277495,-1.162823,-0.231354,rap
0.557242,1.878879,0.643986,-2.441315,-1.939518,-0.701009,0.119483,0.531132,0.768066,-0.96507,-0.432118,0.298165,0.457114,0.134054,rap
0.444053,1.984084,1.108343,-2.528165,-2.654351,-0.661794,0.600745,0.653663,-0.940341,-0.205392,-0.706667,0.402785,0.198215,-0.256587,rap
-3.385844,2.261611,1.356292,-0.383534,-0.699233,0.162908,-0.584215,1.800402,-0.022711,-0.478908,-0.899904,-0.669568,0.458734,-0.228972,rap
-2.995219,2.262485,1.734395,-0.689672,-1.101849,0.313175,-0.221871,0.679418,-0.713954,0.510564,0.189388,0.038846,0.52208,-0.868757,rap
-2.551648,2.087138,1.793639,-1.150027,0.688505,0.289757,-0.030106,0.874613,0.495908,0.902708,-0.232562,0.230615,-0.041525,-0.270788,rap
-2.564938,1.569162,1.404596,-1.028632,-0.512524,-0.143271,-0.240037,0.853751,0.054744,-0.076366,1.020584,0.213452,0.596487,-0.33923,rap
-2.322279,1.287679,1.522381,-0.391185,-0.967404,0.24618,0.052329,0.789697,0.736857,0.314415,0.99907,0.919714,-0.091196,-0.550387,rap
-4.580028,-0.11478,-1.358443,-0.731048,-0.356514,-1.570295,0.663878,2.364802,-3.497715,0.277093,-0.108845,-0.13782,0.500207,-0.424768,rap
1.576061,-2.508408,0.036302,0.045503,-2.209407,-0.804862,0.123531,0.372144,3.007893,1.636488,0.19967,0.126625,-0.608624,1.057833,rap
-2.823694,-3.371915,0.853587,1.788088,-0.67623,-0.869362,-0.423568,0.996612,-0.200896,0.390606,-0.395228,1.290801,-2.53444,0.59111,rap
-3.97476,-3.027984,-0.690585,1.913612,-0.685738,-1.261086,-1.473188,0.5077,1.275756,0.089817,-0.219621,0.650428,-0.137911,-0.161051,rap
-2.777695,-2.228992,0.121706,-0.936604,-0.753258,-1.66106,0.31711,0.293396,0.134095,-0.287027,-0.122772,-0.44105,-0.489765,-0.166184,rap
-2.145174,1.67291,-2.256071,-1.378817,-0.191314,-0.508745,0.150513,-0.315131,-0.54259,-0.472465,0.078543,-0.404702,0.709063,0.217628,rap
-2.275457,1.765871,-2.97643,-1.228165,-0.998766,-0.715172,0.020372,-0.101078,-0.36119,0.103457,-0.058744,-0.280586,0.601291,0.280268,rap
2.34093,1.487871,-0.383228,-1.528699,-0.119032,-0.527893,0.359999,2.017962,-0.235345,1.281585,2.299971,0.155741,-0.73353,1.115643,rap
-2.336396,2.591827,-2.886685,-0.274784,-1.316674,0.178422,0.244355,0.552828,0.286866,-0.334419,-0.703412,-0.44856,0.333035,0.046301,rap
-1.827678,-1.587633,0.090559,-1.542173,-1.446046,-1.796263,-0.755556,-1.663689,1.188511,0.678705,-0.835767,0.149746,-1.017919,0.72959,rap
-3.873708,3.021404,0.986136,-0.668788,1.553212,0.136337,-1.6824,1.774753,0.194077,-0.093208,-0.227884,-0.543276,0.734893,1.209794,rap
1.876926,-3.916194,0.99111,1.385056,1.757684,-1.151935,-1.049372,1.869329,1.059702,-0.852862,0.22762,-1.476036,0.796781,-0.502293,rap
-4.250376,0.198863,-0.231031,0.461294,0.005327,-0.224279,-0.509874,1.173192,-0.624156,-0.647674,0.892174,-0.244897,0.341865,0.512091,rap
-4.095098,3.214281,0.674429,-0.406288,0.377772,0.251392,-1.448117,1.674512,-0.19576,1.373547,-0.443288,-0.612058,0.670916,0.801708,rap
-2.906476,0.108182,0.843674,-2.104823,0.172275,-1.610433,-0.972324,0.496262,-0.464714,-0.352087,0.821787,0.488172,1.10529,0.783766,rap
4.07498,-1.41831,0.335094,-2.441164,1.54037,-1.503419,0.45154,-0.352192,0.28775,1.903924,-0.476518,0.454527,0.86892,-1.047876,folk
0.479422,-0.916305,1.229918,-0.812398,-4.877727,-0.664961,0.389143,-0.648326,-0.120511,-1.916912,1.240358,-0.648587,-0.534119,-0.080451,folk
-1.655056,-1.090606,1.82653,0.164808,-0.453349,0.508321,0.403532,-1.019805,-0.718025,0.930187,0.957876,-0.218086,0.677927,0.644978,folk
2.446756,-0.97689,0.193347,-1.74238,-0.551348,-0.403958,1.756546,-0.864014,-2.32354,1.127128,-0.229104,0.46401,-0.40711,0.080447,folk
0.193698,0.94199,1.791242,-0.521342,-0.83169,0.774154,0.924612,0.2988,-0.545954,1.238233,1.003007,0.809764,0.394066,0.718879,folk
-2.830374,0.636372,-1.795984,1.868143,0.600618,1.21222,0.893534,1.151852,0.53142,0.190082,-0.461201,0.057207,0.299268,-0.275606,folk
5.914618,0.801392,-0.13916,-1.874741,5.121137,0.012197,0.93505,-0.731446,-3.595587,-0.634206,1.944478,1.500489,0.864775,0.036974,folk
2.417941,2.927202,-1.290131,-0.71969,-0.79749,0.63256,-0.744586,-0.72188,-0.035439,0.140094,0.398314,0.250695,-0.766211,0.726648,folk
-2.982284,0.687036,-1.708853,2.298907,-0.998726,1.173375,0.545549,1.233107,0.169413,-0.387104,-0.664396,-0.046696,0.200126,-0.282117,folk
-3.88875,1.031511,-1.0629,2.041483,-1.153112,1.168364,0.250956,0.354331,0.025771,-0.041836,-0.403042,-0.121956,0.086458,-0.369709,folk
-0.152822,-1.42677,1.627677,-3.472795,-1.071189,-2.603083,1.158075,1.07963,-1.59017,0.149332,0.306784,0.378706,-1.049437,-0.03416,folk
0.858546,0.832127,-0.570498,-1.114719,2.554581,0.808869,1.586168,-0.889895,0.739087,1.434581,0.228033,-0.293353,-0.376379,0.264171,folk
-0.765575,-1.504016,-1.218051,1.657563,-0.865329,0.156232,0.071406,0.358514,0.265492,-0.582756,-0.217905,-0.271508,0.667255,-0.299023,folk
3.096273,2.829298,-1.912612,-1.902347,2.78067,-0.755227,-3.183516,-0.620028,4.890667,-4.172297,0.089875,0.880493,-1.02655,0.342894,folk
-3.69897,-1.76216,0.373946,2.44568,-1.141979,0.441133,-0.558327,0.074414,-0.147305,0.174128,-0.630702,1.164878,0.194988,-0.253305,folk
-0.468035,1.71044,-1.934863,0.209543,-1.836877,0.776042,1.04301,0.092204,-0.080807,-0.392385,0.344681,0.05818,0.678748,-0.598692,folk
3.341735,0.980079,-0.418289,-2.712523,0.588753,-1.001208,-0.128667,-1.400009,-1.035871,0.156463,1.29231,-0.087502,-0.743188,-0.830764,folk
1.682724,3.415273,0.780672,-1.331652,2.148349,0.742126,-0.26577,-0.850634,0.515729,0.434198,1.195541,-1.750748,-0.457541,-2.398308,folk
0.968421,2.232064,-0.964161,-0.807382,0.038806,0.50364,0.540391,-0.050425,-0.182109,-1.544515,1.517119,0.433422,0.293082,-0.678301,folk
2.995952,-2.461253,0.571963,-1.837772,1.829893,-1.515235,-0.139946,-1.747433,-0.597728,-2.780599,0.11803,0.947497,-1.0514,-0.944914,folk
-3.354439,0.567159,-3.295273,1.357168,-2.282984,0.071793,0.635041,0.747681,-1.050531,-0.499888,-0.733237,-0.68987,0.084713,-0.296446,folk
1.030974,2.166926,-0.952082,-1.269296,0.998521,0.590706,0.62061,0.046039,0.182768,0.40226,-1.149731,-0.204963,-0.53701,1.145926,folk
-2.639414,1.276889,-3.577265,0.583147,-1.59678,-0.005153,0.108596,-0.178065,-0.301937,-1.433123,-0.580528,-1.299481,-0.047717,-0.190597,folk
-2.07657,1.059487,-3.267832,1.010036,1.758038,1.113586,1.443234,-0.161484,-0.906229,-0.362827,-1.408456,-0.652746,0.627626,-0.445532,folk
-0.490023,-1.028557,0.109329,-0.823645,-2.894992,-1.184075,-0.39076,-0.921745,0.65344,-1.408954,-0.633847,-0.152622,0.371805,-0.760209,folk
2.649563,0.983009,-2.261116,-2.028701,1.385505,-0.529605,0.095507,-0.61124,0.175095,1.397531,0.289852,1.101203,-1.121412,1.331795,folk
2.649563,0.983009,-2.261116,-2.028701,1.385505,-0.529605,0.095507,-0.61124,0.175095,1.397531,0.289852,1.101203,-1.121412,1.331795,folk
5.567819,1.753492,-0.347234,-1.089938,-0.523319,-0.15087,-0.877686,-1.089962,-0.245427,1.080163,1.022583,1.298954,0.075522,-0.44011,folk
1.119309,0.672772,-1.662277,-1.352301,2.480989,0.33022,1.683758,-0.200541,0.493851,-0.590504,0.26949,0.574908,-0.006908,0.689844,folk
4.497726,2.004331,0.322429,-0.968307,1.978021,0.908103,0.777123,-0.311594,0.019655,0.509189,0.835828,0.640238,0.093198,-0.206807,folk
-1.296498,-1.94053,-1.11745,2.351592,1.073242,0.668513,0.3627,0.734158,0.454648,0.168423,0.264798,-0.246999,0.591123,0.376051,folk
1.400217,-0.355566,-0.078383,0.189651,-1.767541,0.667315,1.413064,-0.274631,-0.648977,-0.089745,-0.453795,0.925261,-0.317317,0.358577,folk
-0.406413,0.820405,2.823477,0.171727,-2.000479,1.107826,0.113982,-1.472341,-0.090675,0.133579,0.819109,-0.507536,-0.402454,0.0145,folk
-0.590022,-0.269317,0.691312,2.099229,-1.147274,1.642074,0.53346,-0.290092,1.168334,-0.716018,-0.267745,0.581387,-0.89871,0.383477,folk
-0.388347,-0.969362,0.890466,1.985337,1.633033,1.76737,1.186801,0.30108,0.35592,0.937545,-0.339064,0.412087,-0.869444,0.766145,folk
0.637842,-0.5211,-2.237443,1.117174,0.148607,0.417216,0.275733,0.268921,0.486499,-1.362872,0.054338,-0.679711,0.574262,-0.384965,folk
-2.013306,-1.08664,0.383452,1.605015,1.768042,0.960638,-0.430055,-0.875496,1.266229,-0.521038,-0.664646,-1.001081,-0.563038,1.619334,folk
4.677443,3.57719,-2.053199,-0.792676,2.064201,0.194962,-3.061144,-1.260261,-0.425005,-0.204841,2.136344,0.070308,-0.673643,0.315729,folk
-4.704789,0.844201,-1.00535,0.680964,-0.440009,0.479119,0.320737,-0.400316,-0.150765,-0.175126,0.879902,-0.085694,-0.13954,-0.499945,folk
2.964544,0.006014,-1.661737,-0.182133,5.674132,0.473903,0.230684,0.400099,0.391781,-3.605456,1.428185,-0.391833,-0.700222,0.450178,folk
2.575346,1.019819,-2.063494,-0.426798,-0.107182,0.237418,0.010035,-0.782788,0.718321,0.804935,-0.118869,0.993813,-0.367536,-0.100423,folk
2.297089,0.474384,-2.151746,-1.230566,0.414413,-0.363211,0.620715,0.245796,-0.425007,1.03671,1.366717,-0.371128,0.006866,0.751862,folk
1.926955,1.356282,-2.312015,-1.031452,0.027502,0.098249,0.229407,-0.453516,-0.344929,1.243285,0.338918,0.054821,-1.218004,1.154191,folk
-2.549051,0.73618,-3.875547,0.632801,1.451556,0.560966,1.507449,0.166363,0.480332,0.509029,-0.65596,-0.308987,0.342127,-0.27038,folk
-1.85782,0.321512,-3.5641,0.365848,2.083174,0.451297,1.683023,0.195216,-0.443007,0.751067,-0.078879,0.113662,0.551015,-0.50671,folk
4.857275,0.879597,-0.874929,-0.794038,-3.215635,-0.417831,-0.233858,-0.100812,-2.303624,0.754008,1.355317,0.329751,0.730833,-0.165228,folk
1.250338,1.573072,-0.987433,-1.264874,-0.053447,0.232425,0.894594,0.000359,-0.31331,0.557429,0.793645,0.081372,0.033632,0.477104,folk
2.477718,2.769285,0.853847,-1.060937,0.270711,0.897719,0.247618,-0.242549,0.276353,0.141202,0.682701,-0.4282,-1.444398,0.300667,folk
5.889884,4.456009,1.660418,0.71761,0.968609,1.496003,-1.189612,-0.046073,-1.783658,1.77279,0.959627,0.229192,0.639513,-2.043675,folk
0.328255,0.714472,-2.707385,-0.248109,-0.282272,-0.013469,0.569056,0.661485,0.24131,0.602144,0.895251,-0.581814,1.029841,0.536863,folk
0.96043,-0.058395,0.28937,-0.863676,-0.904599,0.106486,1.589202,1.172981,0.135185,1.374913,1.967848,0.352783,-0.959599,1.635271,folk
-1.096555,-1.393501,-0.337137,0.172792,0.726909,0.206385,0.66116,-0.446895,0.350308,-0.294662,1.249701,-0.766634,1.329731,0.846289,folk
3.390203,2.426829,0.976142,-1.284354,1.73168,0.900248,0.776871,0.293453,0.376229,2.103042,0.387426,0.783857,0.427009,0.247274,folk
0.940087,3.357214,0.749796,-0.70869,-0.598817,0.961359,-0.278257,0.486704,1.055325,0.56557,0.795799,-0.24422,-0.172721,0.697977,folk
-1.046728,-1.329198,-0.530301,0.226308,-0.909653,0.029838,0.513766,-0.499921,0.710372,0.81971,0.943099,-0.877744,1.348914,0.765173,folk
1.349665,-2.016223,0.730495,1.610183,1.162108,-0.259478,-0.10747,4.129774,0.478834,-0.516037,1.460945,1.051946,-0.952001,-0.217861,folk
2.271454,-1.675405,5.138745,0.364529,0.421389,1.116772,-0.637782,-2.25031,-0.032658,0.551646,0.029263,-0.622533,2.107959,0.88057,folk
1.871474,-1.159929,-1.736912,-0.382561,-0.4827,-1.027257,-0.761219,0.251849,0.43347,0.160665,-0.746832,-1.162931,-0.539864,0.700258,folk
0.19027,1.381512,-0.52978,-2.232701,1.347255,-0.454242,0.235929,-0.019417,1.563789,-0.581402,0.5159,-0.59022,0.671523,0.600754,folk
2.911792,6.709181,1.252542,1.131419,2.22955,2.63807,-2.441586,0.819012,-0.431597,0.782105,2.399423,-0.148883,-0.629529,0.491312,folk
1.256991,1.769087,-1.457722,0.601883,-1.621527,1.384383,0.852159,-0.372394,-0.956529,-0.711177,-1.036883,-0.28479,-1.086839,0.384674,folk
-0.262134,1.647031,-1.445479,-0.308571,-1.930452,0.632709,1.028436,-0.109137,0.140618,-0.48957,-0.281413,0.41797,1.136656,-0.17997,folk
3.954363,0.373036,-0.872712,0.289202,-2.670224,0.303519,-0.037399,0.283096,-1.611301,2.344537,-1.234659,-0.5711,-0.76684,0.291831,folk
-1.911831,1.783718,-1.819545,0.961781,-1.721387,1.325592,1.02655,-0.376023,0.825957,-0.339005,-1.156494,-0.213141,0.532048,-0.509448,folk
-1.435615,1.829728,-1.969767,0.656931,-2.434921,0.956346,0.724525,-0.210595,0.462616,-0.488619,-0.680088,-0.646649,0.688849,-0.027706,folk
-0.930482,0.553922,-1.749707,-1.887879,-0.594008,-0.813448,0.239359,-1.29633,-0.816474,0.306637,-1.095595,0.864305,0.3561,0.373596,folk
-2.608603,1.287389,-3.056666,-0.687127,-0.398305,-0.271269,0.047975,-1.503465,-0.259131,0.036727,-1.227765,-0.347084,0.484369,0.037917,folk
-1.298125,0.138449,-2.550541,-1.686574,-0.669981,-1.108963,0.097206,-1.399622,-1.093461,0.593796,-0.636308,0.861393,1.165008,0.223071,folk
-2.373179,1.46683,-3.211255,-0.763862,-0.619055,-0.425503,-0.543327,-1.614202,0.077991,0.021883,-1.72148,0.561212,0.63887,0.249605,folk
-1.182156,0.785846,-1.876523,-1.804524,-0.71043,-0.755509,0.322856,-1.012805,-0.728674,0.291163,-0.980144,0.669618,1.134069,-0.070293,folk
1.551651,1.314967,-0.094371,-2.033144,0.148383,-0.424368,0.943078,0.768097,0.778651,0.011768,0.933874,0.139992,-0.912878,-0.0459,folk
2.317443,1.123794,-0.463576,-1.070662,-0.287788,-0.276469,0.667868,2.009494,-1.608467,0.87149,1.124807,-0.409043,-1.180752,1.051014,folk
1.977792,3.054467,-0.59614,-1.167967,0.129027,0.27798,-0.547513,0.378644,1.01725,0.048438,0.16406,-0.163923,-1.424435,-0.148323,folk
1.183298,-0.747614,-2.547772,-1.040486,-0.324656,-1.003795,0.660489,0.739694,-0.515128,0.643459,0.54434,-0.44045,-0.571888,0.82914,folk
1.600099,0.300773,-2.577905,-1.485931,-0.356941,-1.063295,0.105933,0.670994,-0.018866,0.300081,1.167362,-0.168111,0.6688,0.211083,folk
1.638108,2.758653,-1.762622,-0.305911,3.441378,1.183497,0.078502,0.23918,0.346423,-0.312891,0.124904,0.024503,0.384563,-0.047959,folk
2.55817,2.115592,-0.719816,-0.429776,-0.563487,0.44484,-0.378813,-0.433735,-0.859908,-2.15498,1.364378,-0.463383,0.019891,-0.694017,folk
-1.522406,0.930086,-3.314032,0.849874,-0.545772,0.595239,0.584866,-0.488256,0.775559,-0.211199,-1.097607,-1.028412,0.324739,-0.295909,folk
4.210455,0.686635,-2.454996,-1.28411,-0.183152,-0.627678,-1.440205,-1.566022,-0.133185,1.954655,0.369529,0.248831,-0.381233,0.383016,folk
3.497519,2.317715,-1.787146,-0.401838,2.611392,0.862232,-0.656557,-0.84219,-1.085051,-0.005968,0.534717,-0.376356,-0.981367,0.444812,folk
-3.438527,-0.622378,-3.642535,2.123833,1.708056,0.196362,0.039235,0.771828,-0.611823,-0.881922,0.552201,-1.709704,-0.185049,0.333899,folk
2.575203,-3.164136,-0.789098,1.266057,-1.525117,-1.436841,-1.483963,1.439232,-1.14699,-0.192179,0.321745,-2.661783,-1.265528,0.814212,folk
-2.49581,-1.966324,-3.098164,2.810228,-0.53062,-0.351416,-1.042147,0.821177,-0.279804,-1.129528,0.214171,-1.587377,-0.165383,0.484748,folk
1.360406,0.88151,-1.344666,-0.547371,0.37701,-0.010539,0.681386,1.645114,0.078226,0.195426,2.254832,-0.285233,0.85625,0.142517,folk
4.294835,-0.068841,-1.363751,-1.130461,3.10719,0.07344,0.23899,-0.789028,0.280942,0.876004,0.68353,0.242326,0.506599,0.01912,folk
-3.350383,1.20426,-3.778465,1.606959,-0.208365,0.730598,0.577739,0.317208,-0.270217,-0.59311,0.076562,-0.918473,0.076721,0.161098,folk
-3.508826,0.586599,-0.861465,-0.108596,-0.930113,-0.065365,0.470569,0.006992,0.127509,-0.011437,0.345309,-0.634585,-0.259252,0.02234,folk
-4.245785,-0.007992,-3.095579,1.998752,1.869407,0.844704,0.862754,0.093685,-0.359397,0.543741,-0.3177,-0.859413,0.053483,-0.179063,folk
-3.948362,-0.215442,-3.519688,1.067478,0.166802,0.036696,0.997672,-0.275199,0.298001,-0.933547,-0.260635,-0.377522,-0.125464,-0.384549,folk
-3.46516,0.874512,-3.794762,1.553598,-0.576142,0.664806,0.81464,0.007043,-0.413706,-0.449808,-0.055952,-0.834901,0.175456,0.109198,folk
1.058398,0.476892,0.551982,-0.596636,-2.392269,0.633122,1.245709,-0.811231,-0.091521,-0.437825,-0.032613,-0.022529,0.19526,0.28054,folk
0.477507,0.242322,1.214478,-0.745807,-1.822038,0.594528,0.985191,-1.388747,-0.677497,-0.531158,-0.280947,-0.32089,-0.141217,0.178399,folk
1.434764,0.162474,1.416428,-2.686777,1.005301,-0.431327,1.123173,-1.022413,0.342747,1.470434,0.72432,-0.271973,0.050402,-0.096524,folk
2.919468,-0.284466,-0.101928,-1.231085,0.485329,0.101113,1.303743,-0.952905,-0.234035,-2.080417,0.497816,0.321251,-0.549128,-0.341774,folk
1.451721,0.415884,0.592234,-1.099681,-2.445084,0.206305,1.11122,-0.677799,-0.362769,-0.138534,0.434279,0.242388,0.329069,0.543239,folk
-1.419211,2.209295,-2.453817,0.915201,-1.764485,0.809801,0.302158,0.648011,0.047693,-1.848096,0.177938,-0.004071,0.2329,-0.31365,folk
2.10562,3.42117,-1.222185,-0.460783,0.93969,0.897192,-0.496781,0.411368,-1.399452,1.609189,0.594139,0.111535,-1.801184,0.892591,folk
2.125561,3.400753,-1.08068,-0.312577,1.496298,0.805644,-1.054051,0.552458,0.656342,0.247609,1.108612,0.22918,-0.120664,0.024195,folk
-1.17918,0.598113,-3.689771,0.383454,0.331308,0.094562,0.718212,0.277466,0.478208,0.930396,-0.311557,-0.454165,0.437493,-0.191175,folk
-2.389704,1.011022,-3.66502,1.094027,-0.288281,0.90663,1.516921,-0.439461,0.115264,-0.204505,-0.493948,-0.171869,0.493778,-0.297818,folk
-5.421619,-3.462686,-1.150217,3.059347,-0.601831,-1.067203,-0.607424,1.2185,-2.545467,0.67031,1.292587,2.471695,-0.482177,-1.024889,folk
-6.471689,-3.295379,-2.076904,2.860442,0.12607,-1.442398,-1.026135,1.614823,0.464714,1.098967,1.248926,2.493773,-1.327938,-1.043274,folk
-4.949041,1.060813,-2.788114,2.440727,-1.730603,1.042232,0.49677,-0.499723,-0.048337,-0.315538,-0.150248,0.187432,-0.414925,-0.754244,folk
-5.679303,-0.307908,-3.971331,2.19397,-0.118493,0.177358,0.594025,-0.490389,0.577309,0.486896,-0.140156,0.219499,-0.69088,-0.678994,folk
-4.983112,-2.929025,-4.200159,1.386981,0.236122,-1.835428,0.169427,1.040264,-0.388414,1.157489,0.29166,0.56513,-0.60022,-0.421854,folk
5.086439,3.90642,-0.253722,0.999379,-0.143008,1.962538,-1.499181,-0.918428,-0.32579,-0.013488,-0.199623,0.240273,-0.596815,-0.461615,folk
4.302291,0.497341,-1.79867,-0.495259,-0.929637,-0.100318,-1.01465,-1.012979,0.782296,3.980118,-0.775004,0.076496,0.068095,-0.394811,folk
-0.768709,3.656631,-1.079238,1.012476,-1.307543,1.836804,0.207288,0.484489,-0.170549,1.013936,0.390257,-0.579665,0.637034,-0.308112,folk
-0.743643,3.202462,-1.384218,1.191918,-0.65101,1.819162,0.198463,0.379319,-0.324192,0.476056,0.799534,-0.685075,0.72754,0.031174,folk
4.046933,0.110947,-1.975426,-0.663099,1.323099,-0.177145,-1.033432,-1.318228,-0.265499,1.505863,-0.674074,0.239633,0.108156,0.143886,folk
-2.607833,0.437589,-3.323888,2.329882,-0.129698,0.910392,0.621607,0.754905,-0.447527,-0.188326,-0.953038,-0.387228,0.01509,-0.59083,folk
3.14464,2.371478,-0.820267,-0.163507,2.948312,1.615463,0.033869,-1.117235,-0.529852,-2.511765,-0.151137,0.018087,-1.505618,0.35326,folk
2.133561,1.148381,-2.74107,-0.114728,0.621193,0.170809,-0.51933,-0.127551,-0.797311,0.606023,0.089042,-0.963094,0.062444,0.385913,folk
2.641348,-0.086574,-1.873961,-0.075937,2.06393,0.393139,0.309589,-0.061938,0.41011,0.302438,-0.22186,-0.802163,-0.973291,0.862287,folk
3.344214,0.503291,-1.801382,-0.655623,1.678092,-0.008472,-0.587515,-0.530502,0.153098,1.02633,-0.641723,-0.773404,-0.006768,-0.363696,folk
3.895984,-0.42266,-0.565801,-1.886456,2.641792,-0.364577,1.022586,-0.338792,0.709337,-0.970794,0.35773,1.092896,0.276345,0.017834,folk
5.125037,-1.348136,0.446572,-0.765592,-1.191222,-1.041988,0.457503,1.462817,0.923949,-0.11679,0.965714,0.132397,0.475133,-0.518894,folk
4.297115,-0.425269,0.371123,-1.056824,-1.083486,0.254794,2.523729,0.392377,0.169883,5.609331,0.243786,0.299228,0.259269,-0.396482,folk
2.598951,0.275396,-0.323505,-1.29652,-2.042714,0.021037,1.786876,0.029963,0.323437,0.934626,0.445387,0.67674,0.19812,0.156551,folk
